p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TRAPPC2L	2.37261760432345e-05	0.413512815614772	0.192	0.164	0.378242698481244
DNAJA3	2.46870621144843e-05	-0.256164691241183	0.078	0.103	0.393561144229108
CSDE1	2.4892009057734e-05	-0.140333190373306	0.336	0.386	0.396828408398396
CCND2	2.56689084268637e-05	0.361151427803899	0.233	0.205	0.409213738141061
APRT	2.62189356144188e-05	-0.0990341731873041	0.635	0.695	0.417982271565065
KANSL1	2.71617670417318e-05	0.440989517994838	0.117	0.093	0.433012890179288
CTBS	2.77252166473455e-05	-0.270388506042252	0.094	0.121	0.441995403791983
SPAG7	2.94975422859078e-05	0.400266514217239	0.206	0.179	0.470249819121943
MT-CO3	3.03636459154831e-05	0.106378149012627	0.97	0.981	0.484057243184632
SMARCA5	3.07337983692515e-05	0.366444538517238	0.203	0.175	0.489958213602608
IRF2BP2	3.16265293402628e-05	-0.233501712823654	0.152	0.186	0.50419013074247
EFCAB14	3.16873022523447e-05	0.497453351842032	0.134	0.109	0.50515897250688
TRBV20-1	3.20519255919824e-05	0.454333859518953	0.128	0.102	0.510971797787383
MCL1	3.23230263178138e-05	0.312917670703237	0.321	0.296	0.515293685558587
DAP3	3.23762193089355e-05	-0.162153335880723	0.181	0.218	0.51614168822305
LIPA	3.35657606084123e-05	0.396211542001562	0.131	0.105	0.535105355619309
NDUFAB1	3.4061694515289e-05	0.31131521604736	0.269	0.242	0.543011533962737
ARID5A	3.47894417610191e-05	-0.291849371013028	0.119	0.148	0.554613280554167
HCFC1R1	3.5917107385983e-05	0.376964801055989	0.16	0.133	0.572590525947341
PHF11	3.61561994791245e-05	0.351599307945185	0.254	0.228	0.576402132096202
GTF2F1	3.73711513892559e-05	-0.195245799103886	0.162	0.196	0.595770895447518
UQCRC2	3.75743994696746e-05	-0.226727592284428	0.211	0.249	0.599011076345552
TOB1	3.77006497706226e-05	-0.199268068569936	0.173	0.208	0.601023758643265
UTP18	3.77095753019902e-05	-0.342753974013492	0.082	0.107	0.601166049464327
FDX1	3.8363302502151e-05	0.373027779046919	0.187	0.16	0.611587768489291
NRBP1	4.00641274658664e-05	0.374492907977197	0.196	0.169	0.638702320060842
DUSP2	4.04754732382463e-05	0.292217990912875	0.282	0.251	0.645259994364123
NMRK1	4.0803385088675e-05	-0.217767257379775	0.124	0.154	0.650487565083658
CCDC57	4.09330393244268e-05	-0.273535017692812	0.101	0.129	0.652554512910013
LAP3	4.13112418809911e-05	0.519963663652002	0.129	0.105	0.658583818066759
GLO1	4.24119040586474e-05	0.439775185179496	0.15	0.125	0.676130574502957
TMEM14C	4.3216734173009e-05	-0.154421779887843	0.153	0.188	0.688961176186109
ZNF800	4.37170092329882e-05	0.368051322544345	0.213	0.186	0.696936561192298
ATRX	4.46339826901407e-05	0.291859449609942	0.326	0.299	0.711554952046223
FNBP1	4.47589977799267e-05	0.264906078495954	0.3	0.274	0.713547942607591
CHD4	4.52160313043661e-05	0.452143873562939	0.121	0.097	0.720833971054204
TBC1D1	4.60146739046923e-05	-0.288828984481068	0.081	0.105	0.733565931388605
NDUFA13	4.65405597201138e-05	0.486515112070846	0.128	0.104	0.741949603058054
DCAF5	4.68242959461062e-05	0.486034263016204	0.139	0.114	0.746472925972826
TXNDC12	4.7343612329822e-05	0.377523635672901	0.198	0.173	0.754751867762022
PUF60	4.76472065085317e-05	0.308884855248166	0.29	0.267	0.759591766159013
PCBP1	4.7830978277368e-05	-0.0770062827093607	0.793	0.835	0.762521455697801
HCG18	4.90374504899682e-05	0.406475351459211	0.132	0.108	0.781755035711073
RNASEH2C	5.0939349408781e-05	0.351014804057053	0.206	0.179	0.812075108274787
MRPL52	5.4364611487954e-05	-0.132358002315581	0.188	0.226	0.866680636340962
ARL6IP6	5.49605897760746e-05	0.463830571562641	0.128	0.104	0.876181722210181
TAF12	5.54118194572707e-05	0.416569593963518	0.144	0.119	0.88337522578781
PLIN2	5.90242747180799e-05	0.404458597771056	0.159	0.134	0.940964987555629
ELOVL5	5.92849984370522e-05	-0.182900039235916	0.151	0.185	0.945121445083486
NCOA7	6.09038255994398e-05	0.41966062062244	0.13	0.106	0.97092878770627
TIMM8B	6.09901395960609e-05	0.517666197428553	0.105	0.083	0.972304805440403
ACAP1	6.11719973640761e-05	-0.0817941006077838	0.499	0.559	0.975203981978101
ZNF622	6.15766008324404e-05	0.468021686491082	0.132	0.108	0.981654170470765
PRKX	6.26013257613679e-05	0.435373378978093	0.127	0.102	0.997990335287727
PDCD10	6.40925594024995e-05	0.348638235980506	0.209	0.183	1
SS18L2	6.4908777363229e-05	0.402359885208026	0.17	0.144	1
XPO1	6.51354940792642e-05	0.405080778245397	0.112	0.089	1
ZFAND2A	6.51399298323246e-05	0.431023248674827	0.11	0.087	1
NUDT1	6.57796077665344e-05	0.433231619089704	0.135	0.111	1
EFR3A	6.73235718212569e-05	0.496172156011848	0.101	0.079	1
NUCKS1	6.99010881051485e-05	0.280081911960637	0.404	0.389	1
YY1	7.01536049254329e-05	0.326168253434932	0.222	0.194	1
SYNRG	7.03753462852502e-05	0.337492987509454	0.222	0.195	1
ABCF1	7.25924605848135e-05	0.455159125405499	0.149	0.125	1
TERF2IP	7.35707478593889e-05	0.295145361604888	0.349	0.329	1
MRPL49	7.36863721043044e-05	-0.180688955782939	0.083	0.108	1
CHTF8	7.38791433678735e-05	-0.202528585691798	0.116	0.145	1
AP3S1	7.41555199308011e-05	0.466363565132138	0.172	0.148	1
QARS	7.48106384444657e-05	-0.193510699623145	0.102	0.129	1
COA6	7.56407957166251e-05	-0.186683359560341	0.091	0.116	1
ANKRD11	7.71963803554617e-05	0.445115609386268	0.173	0.148	1
PFDN6	7.73439224542481e-05	0.297235609746727	0.14	0.115	1
TMEM14A	7.83576354399655e-05	0.522633006912597	0.11	0.088	1
GOLGB1	7.87012289375104e-05	0.391421391219612	0.111	0.088	1
NELFE	7.87502638439193e-05	0.475284077647306	0.161	0.137	1
SNRPD1	7.90665218769814e-05	0.28820147182355	0.281	0.256	1
SERBP1	8.04700510078503e-05	-0.11963924208715	0.425	0.479	1
RABGGTB	8.05307671124411e-05	-0.209905581062556	0.078	0.102	1
DRAM2	8.08040994480185e-05	-0.209585946318382	0.087	0.113	1
COX11	8.14017502027635e-05	-0.253305866932476	0.084	0.108	1
SSB	8.17561428129058e-05	0.261733441313653	0.351	0.33	1
HNRNPH1	8.19239046485764e-05	-0.178800305622632	0.188	0.224	1
SRP68	8.27416488858266e-05	-0.236194023195157	0.091	0.117	1
CUL4A	8.34038960307926e-05	0.465341783357931	0.116	0.093	1
HEXB	8.43624044167886e-05	0.540993995410255	0.112	0.091	1
NUDT5	8.51704192620127e-05	0.483880810767849	0.138	0.115	1
CABIN1	8.53994446958228e-05	0.425930264272399	0.127	0.104	1
H2AFJ	8.84502317936855e-05	-0.111299630891835	0.142	0.174	1
DDIT4	8.90561110984677e-05	-0.286884171114492	0.302	0.339	1
NADSYN1	8.96138619216261e-05	0.426943089752441	0.114	0.092	1
SAP30BP	9.03711414260541e-05	0.364452695307167	0.195	0.17	1
SRSF4	9.20104066650537e-05	0.330496423987128	0.261	0.236	1
RBM39	9.53334866397893e-05	0.168892342202604	0.602	0.599	1
SLC50A1	9.60716460650049e-05	-0.275201307155288	0.081	0.105	1
MX1	0.000100895635264418	0.367953126214009	0.18	0.154	1
CSNK1D	0.000103012002104393	0.390730827997369	0.118	0.095	1
TMPO	0.000106323053187553	-0.19339200959408	0.119	0.147	1
FTL	0.000106384401275656	0.068549672518154	0.968	0.968	1
TBRG1	0.000111326218654867	0.293048002621735	0.319	0.295	1
PSMD11	0.000112740105736786	0.409926255230652	0.152	0.128	1
MT-ND1	0.000113413848666137	0.143045340330788	0.809	0.819	1
HUWE1	0.000116549008971889	0.498509275936512	0.101	0.081	1
VDAC1	0.000117006866295967	0.326594357118644	0.228	0.204	1
SSSCA1	0.000120669071685991	0.471409822224647	0.113	0.091	1
STX16	0.000122018035880449	-0.275441965841792	0.092	0.116	1
PRMT2	0.000122024071329561	0.173119371459455	0.508	0.494	1
DNAJC19	0.000122675019834984	-0.0876786779410876	0.183	0.22	1
ZNF292	0.000125544739174544	0.327514484016987	0.205	0.178	1
FBXO21	0.00012614736716231	-0.262701418298076	0.089	0.113	1
PTPN6	0.000127738142115696	0.26903993421191	0.296	0.27	1
TM9SF2	0.000137447963929254	0.404198201795828	0.123	0.101	1
RNH1	0.000138293595856681	0.302909945297887	0.275	0.252	1
SON	0.000138547573866795	0.167008831752451	0.579	0.572	1
SEPHS2	0.00014018611271478	-0.185476344661407	0.1	0.126	1
ABI1	0.000140238980908773	0.376015186232492	0.183	0.159	1
ZNF207	0.000140785460030505	0.323732062864517	0.222	0.197	1
SMG1	0.000140799198271249	0.327133828119795	0.176	0.151	1
RCBTB2	0.000142812145839783	0.50792515404404	0.11	0.089	1
OLA1	0.000146481961556745	-0.162398520395943	0.186	0.22	1
PSMC5	0.000148551618592296	0.232871902608727	0.371	0.351	1
YIF1B	0.000149270586007303	0.448764991648903	0.128	0.106	1
MED10	0.000151732712966289	0.224311167471123	0.376	0.354	1
PCGF5	0.000154624272497493	-0.200894829219717	0.146	0.176	1
EIF5	0.000155152101401855	-0.137508960158171	0.296	0.337	1
CERS2	0.000155485181075629	0.496519782944083	0.116	0.095	1
PSMD1	0.000156415108996909	0.344570398007694	0.118	0.095	1
SCML4	0.000161547047312505	-0.137494099441515	0.202	0.237	1
LAPTM5	0.000168139081357489	-0.0847568107784316	0.779	0.821	1
SYAP1	0.000172111653169456	0.450265699920177	0.13	0.108	1
SLC25A11	0.000174206923716126	0.451006935178971	0.128	0.107	1
RCN2	0.00017472755060709	0.387873235975205	0.201	0.178	1
OGFR	0.00018388465299798	0.362120630927789	0.152	0.129	1
ZCRB1	0.000184970461427393	0.465952110946069	0.13	0.109	1
ODF2L	0.000187170287932001	-0.233811320794704	0.159	0.189	1
PSMD9	0.000190017733490846	0.412743868539869	0.177	0.154	1
POLR2B	0.000191157990068445	0.395924329326086	0.123	0.101	1
ARFRP1	0.000192109422487713	-0.223984910601019	0.124	0.151	1
PHF5A	0.000196213479997455	0.383415556630745	0.139	0.116	1
SCAMP3	0.000196619333529158	0.355706128688653	0.192	0.169	1
TSPAN14	0.00019870067945988	0.320624018795579	0.204	0.18	1
TOX4	0.000199391428782807	0.34633136043805	0.199	0.175	1
LAGE3	0.000199797609667698	-0.229196151557934	0.154	0.183	1
ABCE1	0.00020115480664862	-0.153544041440788	0.085	0.109	1
DDX50	0.000206301697404683	-0.250179236985036	0.091	0.114	1
NDUFV2	0.000207151622304668	-0.0822698457679483	0.269	0.312	1
PRKCQ	0.000208813071323058	0.320746560948419	0.155	0.131	1
TRAPPC6A	0.000213009983804426	-0.116445753703333	0.218	0.255	1
RSRP1	0.000215281766192396	0.173783684567106	0.486	0.473	1
ITM2B	0.000216211251010143	-0.0771790519526885	0.877	0.902	1
NUB1	0.000216885609709924	0.334669680117469	0.214	0.19	1
BOLA3	0.000217024644789106	0.429153618784094	0.154	0.132	1
C19orf66	0.000219798120977801	0.27885882196186	0.303	0.28	1
DGCR6L	0.000225589810015868	-0.139059303203652	0.18	0.212	1
HDAC2	0.000226028397532749	-0.189542554777577	0.125	0.152	1
GRPEL1	0.000227367510673448	-0.158094459108395	0.1	0.125	1
DHX36	0.000228541250318882	0.318221584863919	0.182	0.158	1
PIP4P1	0.000234245820132134	-0.275763769935275	0.08	0.102	1
MARS	0.000240660812371935	0.398103863141674	0.101	0.081	1
COX7A2L	0.000242487840638776	-0.106256680461918	0.364	0.41	1
CDK10	0.000243457801873123	-0.185994757748497	0.097	0.122	1
C15orf40	0.000247688093024737	-0.157921353971791	0.112	0.138	1
TNIP1	0.000249835417037241	0.326389351019004	0.241	0.22	1
EIF2AK1	0.000252434194928854	0.410147492490327	0.153	0.131	1
PTPN1	0.000255760030333703	0.269805195075932	0.228	0.202	1
CCT3	0.000256180636918135	-0.126958530001867	0.272	0.313	1
DDA1	0.00025659521044817	0.393438120965599	0.143	0.12	1
MAGOH	0.000259103417959096	0.282117640692255	0.273	0.251	1
USP1	0.000269776164301084	0.376366215814288	0.155	0.132	1
CSTB	0.000274324229851402	0.162204126888691	0.467	0.451	1
PANK2	0.00027690882899846	0.419207509529685	0.109	0.089	1
ANKZF1	0.000277422229537372	-0.325735599642392	0.078	0.1	1
UFD1	0.00028116527471538	0.392527033317127	0.212	0.19	1
SAR1B	0.000283788768070868	0.426143717304768	0.102	0.082	1
MRPS31	0.000289606635550975	-0.122326367439848	0.106	0.131	1
OGA	0.000298493812771947	0.270577673623365	0.178	0.154	1
HM13	0.000301901703196415	0.285260257537531	0.277	0.256	1
ZNHIT3	0.000302335232526377	-0.170103729475883	0.134	0.162	1
CIAO1	0.000314624580592188	0.434124374946305	0.145	0.123	1
CWC15	0.000316125027359805	0.352591985971103	0.192	0.17	1
PHKG2	0.000317626097546374	0.44864043837946	0.114	0.094	1
YDJC	0.000325821116107676	-0.157426713912525	0.118	0.144	1
TCEA1	0.000327210564512375	0.226418831435436	0.422	0.411	1
CDV3	0.000330488191792644	0.435306055526542	0.113	0.092	1
CALCOCO1	0.000331314535060268	0.525435055988349	0.103	0.084	1
PARP1	0.000337898239213776	0.256116195802933	0.227	0.202	1
S100A9	0.000338481758375684	0.308936473236099	0.202	0.176	1
MEI1	0.000344987521363154	0.362703508719449	0.114	0.094	1
IRF2	0.000346865561508701	0.355587456096334	0.175	0.153	1
PSMB8-AS1	0.000348827784288855	-0.159539025283691	0.186	0.218	1
KPNB1	0.00035952802132372	0.253901797319473	0.276	0.252	1
PDCD6IP	0.00036891372594897	0.375268066759189	0.16	0.137	1
ITSN2	0.000370014289233177	0.344588461701441	0.215	0.191	1
BRD4	0.000373527309877251	0.406656913800724	0.139	0.118	1
THOC2	0.000381195908242526	0.335828732705074	0.185	0.161	1
KXD1	0.000383377464725366	0.296620230434975	0.231	0.208	1
DCK	0.000383595858940892	-0.192837480087111	0.107	0.132	1
GBP4	0.000388596770806386	0.40983852393005	0.123	0.102	1
PPM1M	0.000393763593146288	0.338237075357352	0.166	0.143	1
SHMT2	0.000406397103648262	-0.225172555522327	0.108	0.132	1
CCT5	0.000409550125310624	0.300803946571	0.219	0.196	1
TGFBR2	0.000416009613168166	-0.212691209885421	0.161	0.189	1
PWP1	0.000421968992148185	0.33204485769168	0.156	0.134	1
C17orf49	0.000424821994278486	0.457525276303563	0.116	0.096	1
GRK6	0.000429757505509591	0.254121353233815	0.167	0.144	1
NCL	0.000436907291643012	0.11630637302529	0.646	0.645	1
HNRNPAB	0.000438057089371327	0.399646022494847	0.132	0.112	1
SCAF11	0.000444263636230804	0.295374861266915	0.257	0.235	1
TIPRL	0.000445141876594498	0.430331662962631	0.139	0.118	1
GNAS	0.000458697574819952	0.303740836001902	0.29	0.271	1
GPSM3	0.000476531448739746	-0.0746126904213948	0.748	0.791	1
FUNDC2	0.000483887729469055	0.328302261950174	0.256	0.235	1
ZC3H15	0.000539146817769151	0.206813399020096	0.339	0.319	1
DHX29	0.000544618548215837	0.359273458030206	0.136	0.115	1
TMEM87A	0.000545734583416514	0.327627971461339	0.137	0.116	1
MAT2B	0.000556879652952126	-0.0810763398200161	0.294	0.337	1
S1PR4	0.000561707166060351	0.354839243373866	0.197	0.174	1
MRPS35	0.0005675721967966	-0.127282521901031	0.138	0.165	1
NIPSNAP1	0.000569713190349837	-0.203165640767778	0.101	0.124	1
DECR1	0.000583129841686661	0.352375951303422	0.191	0.169	1
TSSC4	0.00058606237880191	0.38832046750009	0.146	0.125	1
S1PR1	0.000600957465349205	0.323934604267479	0.21	0.189	1
DNAJB9	0.000606738886170979	-0.183159484597812	0.094	0.116	1
APPL1	0.00061898432614807	0.374094106520646	0.157	0.137	1
GLUD1	0.000642188358162508	0.306875972928431	0.188	0.167	1
TAGAP	0.000645677613701488	-0.156187334621707	0.204	0.238	1
PSMB7	0.000646035127310155	0.364793103514196	0.17	0.149	1
SNAPIN	0.000650769378035479	0.438815068762609	0.117	0.098	1
THRAP3	0.000680452267090618	0.285447438402289	0.308	0.292	1
CRELD2	0.000681549417447415	0.429332042878246	0.121	0.102	1
ATG16L2	0.000681929660406058	0.371604502130038	0.119	0.1	1
PRDX4	0.000701104860088311	0.398848546504217	0.103	0.084	1
CSRP1	0.000708031155382666	0.41071660811004	0.135	0.116	1
ITPA	0.000709015232048893	0.358166412081809	0.137	0.117	1
TFAM	0.000714423354785133	-0.13046087322124	0.122	0.147	1
ARL4A	0.000717445638825733	0.322027244864939	0.208	0.187	1
CCNL2	0.000718540317680293	-0.143870284532439	0.094	0.116	1
IMP3	0.000724130895926711	0.281212205745365	0.289	0.268	1
SF3A3	0.000725353564829483	-0.106037532699377	0.152	0.181	1
ISCU	0.000745778512713551	-0.0500504104845341	0.393	0.445	1
IFRD1	0.000750143057868164	-0.257930135308218	0.132	0.157	1
EHMT1	0.000763073315311659	0.361372380075785	0.135	0.114	1
NDUFB1	0.000790997928845621	0.303369058463367	0.183	0.16	1
SEC13	0.000792980635410714	0.28801187070411	0.207	0.185	1
LMAN1	0.000793712699594867	0.347580348644194	0.219	0.199	1
ARHGAP1	0.000833356648126688	0.417937866013312	0.103	0.085	1
COPS8	0.00083468029924437	0.469382020221293	0.11	0.092	1
PPP2R1A	0.000837206434979116	0.27357012539626	0.335	0.32	1
UBA3	0.000851945323345385	-0.168756037013606	0.097	0.12	1
MPV17	0.000853567563370636	0.383918325068469	0.108	0.089	1
FTSJ1	0.00085415127908407	0.476721794856698	0.114	0.095	1
PRPF40A	0.000856709773935054	0.276231271620741	0.235	0.214	1
CLINT1	0.000861408186857579	0.301119139862127	0.161	0.14	1
SMARCC2	0.000862923737745915	0.352185118225361	0.151	0.13	1
FRYL	0.000863960968700975	0.354785659650061	0.125	0.106	1
USP16	0.0008706386187525	0.308535396505793	0.196	0.175	1
PSMD13	0.00088199158318888	0.293183446733911	0.232	0.211	1
BID	0.000895231989852858	0.413398088461236	0.103	0.085	1
CNBP	0.000904968684093453	-0.0637643416002511	0.697	0.745	1
SLC25A3	0.000905385017944311	-0.0710926328747048	0.447	0.5	1
NUDT22	0.000916354973660309	0.369613256871476	0.139	0.119	1
UPF2	0.000922070509680661	0.286015106198909	0.15	0.128	1
PHAX	0.00092491014989622	0.355663724052467	0.12	0.101	1
VPS13C	0.000926873609381018	0.23741106074994	0.17	0.148	1
CWC25	0.000927651976468187	0.389950426043637	0.121	0.102	1
GFER	0.000953932756923235	0.511128789306415	0.108	0.09	1
PHC3	0.000961175675921287	-0.21980257856941	0.104	0.126	1
TUT4	0.000963296515079622	-0.0878723907326453	0.159	0.187	1
PGLS	0.000965831894192414	0.235938408808356	0.325	0.304	1
BCL7B	0.000967419570207558	0.390373505213948	0.182	0.163	1
IAH1	0.000967527545870032	0.336631890748609	0.17	0.149	1
TRAF3IP3	0.000975521768874349	-0.084686801784672	0.527	0.575	1
CNIH4	0.000997677598049007	0.433975691699185	0.112	0.093	1
FIS1	0.00104399679582859	0.207890670888556	0.408	0.396	1
IFRD2	0.0010607952136355	-0.212037849156873	0.081	0.1	1
UQCRFS1	0.0010686474088387	0.204059814330167	0.344	0.327	1
MTG1	0.00109054818544345	0.419220789103599	0.101	0.083	1
SETX	0.00109584249060212	0.433066294820629	0.124	0.105	1
ITGB2-AS1	0.00110117823153517	-0.165960478195887	0.15	0.177	1
PMVK	0.00110883110973006	0.348673048882453	0.138	0.119	1
ZNRD1	0.00111078955687592	0.308441101074243	0.169	0.147	1
DNAJA2	0.00113532990346125	-0.0975204647835506	0.182	0.212	1
ZNF22	0.00115741600034399	0.319794303791284	0.151	0.13	1
ALG5	0.00116152499111981	0.530508085112937	0.101	0.084	1
MAD1L1	0.00117182263214965	0.320011474028134	0.214	0.194	1
KLHDC3	0.00120059415731957	-0.0973120231185032	0.104	0.126	1
WBP2	0.00121624505974588	-0.137346927911798	0.238	0.271	1
SPCS1	0.00121884021697241	0.165944055806651	0.529	0.528	1
TMEM256	0.00123042154610576	-0.144153695505066	0.206	0.236	1
NUMA1	0.00124554686826035	-0.121023611532872	0.097	0.118	1
CHD2	0.00125663309551244	-0.152750969938547	0.197	0.227	1
ESYT1	0.00125711223909115	0.394075296682583	0.109	0.091	1
SNHG9	0.00127019212527272	0.309494064938591	0.104	0.086	1
PARP10	0.00127401797215479	0.398781948686104	0.123	0.105	1
M6PR	0.00128114420981147	0.224983315037287	0.338	0.32	1
MIIP	0.00128172042907707	0.397175803446524	0.1	0.083	1
AP3B1	0.0012862120402945	0.44129654883447	0.111	0.094	1
SLC25A38	0.00128705028390401	-0.167443827745276	0.124	0.147	1
CXorf38	0.00129500730188433	0.408996335083927	0.106	0.089	1
XRCC5	0.00129559824736614	0.212152131788614	0.356	0.338	1
TMUB1	0.00130648300043649	0.281984427360769	0.236	0.216	1
PDCL3	0.00133027260731773	-0.192866496343203	0.128	0.152	1
DOCK2	0.00135524842024958	0.42454756150921	0.108	0.091	1
PRPS1	0.0014129452347371	-0.0416244184106143	0.132	0.158	1
GORASP2	0.00142265248843852	-0.0986201305911649	0.137	0.163	1
UBE2I	0.00142276267571786	0.207037741830748	0.367	0.356	1
RFC1	0.00143477996239047	0.276910616598659	0.191	0.169	1
C19orf70	0.00143813579326421	0.303302366372463	0.309	0.295	1
PNKD	0.00144664206822209	0.270679657219295	0.231	0.209	1
MDH2	0.00146475253992008	0.182072980104169	0.397	0.383	1
SNRPD2	0.00147264945648597	-0.0533272860839222	0.738	0.781	1
SMAP1	0.00148227238896566	0.304081898252936	0.241	0.223	1
HACD4	0.00155372883891321	0.391199951948608	0.143	0.124	1
H1FX	0.00155698240340669	-0.192906096465331	0.155	0.18	1
SPOCK2	0.00159529834084133	-0.0710675400902812	0.422	0.471	1
SAFB2	0.00160826473252327	-0.143767138504521	0.157	0.183	1
EEA1	0.00164426413962032	-0.207616039055889	0.093	0.113	1
HECTD1	0.00165877648301031	0.255244089797499	0.174	0.154	1
