p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ERGIC2	2.43315014275622e-05	-0.0956948085230449	0.111	0.144	0.36708936203763
CD48	2.56706769490949e-05	-0.0577957689623876	0.666	0.751	0.387293503130995
MT-ATP8	2.62753750638892e-05	-0.0545818532250344	0.419	0.488	0.396416583588896
TM9SF2	2.67127536617437e-05	0.585062890111618	0.128	0.105	0.403015314494727
NDUFAF8	2.73274075738723e-05	-0.0196950527901008	0.181	0.226	0.412288598067012
LNPEP	2.77698972099015e-05	0.567953606867563	0.182	0.159	0.418964439205784
KIAA1109	2.89928575492026e-05	0.574247970721738	0.103	0.081	0.437415241844819
SAT1	2.93783955006947e-05	0.325193265571929	0.431	0.424	0.443231852918981
NDUFS8	3.01823268889716e-05	0.387145580256139	0.303	0.287	0.455360765773915
VPS28	3.02097362274133e-05	0.318705813917383	0.409	0.405	0.455774290462984
KDM5A	3.17131621749239e-05	0.584860188178756	0.192	0.17	0.478456477733076
PCSK7	3.17874366844492e-05	0.51286428542394	0.17	0.145	0.479577057258285
TMED10	3.18220105373644e-05	0.387878010729958	0.307	0.289	0.480098672977217
EIF5A	3.28539969167194e-05	-0.0339334051615658	0.517	0.607	0.495668251482545
NCBP2	3.60700652037803e-05	-0.0191820599982968	0.109	0.14	0.544189073729433
PDIA4	3.62985174245265e-05	0.532246016854281	0.158	0.135	0.547635732383832
KTN1	3.64496347224405e-05	0.436787752698542	0.292	0.276	0.54991563905746
PPP1CC	3.66527475724513e-05	-0.024591672002086	0.261	0.316	0.552980002625572
CCDC82	3.66765227459584e-05	0.632851491320249	0.104	0.082	0.553338698668274
SYNGR2	3.74422464222354e-05	0.404640684160443	0.279	0.26	0.564891171772266
STX4	3.98511962023322e-05	0.558981709028298	0.133	0.109	0.601234997104585
MIS18BP1	4.03250892272553e-05	0.613586926279955	0.127	0.104	0.6083846211716
FKBP1A	4.07154302386889e-05	-0.0180593518988701	0.295	0.358	0.614273696011099
PRPF6	4.17038927438442e-05	0.0295252931783381	0.179	0.223	0.629186629826378
RBM39	4.17813539916808e-05	0.223549014467476	0.604	0.631	0.630355287672489
DNAJB14	4.17932496376693e-05	0.556088902994115	0.175	0.153	0.630534757283517
ATF6B	4.28991904254525e-05	0.496648449817272	0.207	0.185	0.647220085948802
YIF1A	4.29860899011219e-05	0.63293468538435	0.134	0.112	0.648531138338226
SNX17	4.44378253141172e-05	0.420542385736927	0.286	0.272	0.670433470514086
USP10	4.49240504813747e-05	-0.0531625360220964	0.084	0.111	0.6777691496125
UBA3	4.62512277164094e-05	-0.0865854487854687	0.096	0.125	0.697792272557469
PRPF40A	4.81645615473877e-05	0.425382067622922	0.247	0.226	0.726658740065438
TLE4	4.88802684099761e-05	-0.0558809891859244	0.118	0.15	0.73745660950131
FAM13B	5.08512266068181e-05	0.626397794122155	0.118	0.096	0.767192455817064
DNAJB9	5.09991288662293e-05	-0.0732445445221934	0.092	0.119	0.769423857204802
RSBN1	5.24455113708399e-05	-0.0142244379749163	0.19	0.234	0.791245430051862
TOR3A	5.26253421956134e-05	0.653193584263884	0.102	0.081	0.793958537705219
KRAS	5.38473780502258e-05	0.478147076912516	0.246	0.226	0.812395392643757
ATP5PF	5.53861891475145e-05	0.285423148461279	0.441	0.445	0.835611435668551
N4BP2L1	5.65159067821896e-05	-0.0990781931616915	0.085	0.112	0.852655485622894
RNASEK	5.67357586001108e-05	0.754755817974971	0.101	0.08	0.855972389999871
XRN1	5.70419858177643e-05	0.539983065923823	0.17	0.147	0.86059244003261
BCCIP	5.77911594885509e-05	-0.0754720876564257	0.142	0.177	0.871895223203768
PUM3	5.83244927502124e-05	-0.0433092905956247	0.094	0.123	0.879941622122454
INPP5K	5.84454648620414e-05	0.658139891270928	0.132	0.111	0.881766728373618
GORASP2	6.00831828939131e-05	-0.12082668704151	0.13	0.162	0.906474980320467
PSMD4	6.24388452772325e-05	0.389456462223533	0.294	0.28	0.942014858697606
NCL	6.31612814059004e-05	0.20381373441516	0.632	0.664	0.952914252570819
KMT2A	6.5512198888374e-05	0.60327707899506	0.168	0.146	0.988382544628898
CCDC167	6.60770813079452e-05	0.587911779571924	0.15	0.128	0.996904925692969
CRY1	6.70028052649654e-05	0.646774161958037	0.102	0.082	1
UBE2N	6.93948789500432e-05	0.431473891636432	0.247	0.229	1
PNRC1	7.1516109017538e-05	-0.0530544529731856	0.802	0.866	1
MED10	7.17237691358656e-05	0.362522283917553	0.354	0.347	1
CMTM7	7.24017549660185e-05	-0.027268043984499	0.118	0.15	1
ARSA	7.35259375845902e-05	0.657876359327486	0.107	0.087	1
ARRDC1	7.49834002160967e-05	0.594139915482317	0.149	0.128	1
RAB6A	7.76660966982295e-05	0.522632067019733	0.178	0.156	1
ADSS	7.83931430838916e-05	0.556444212185808	0.155	0.134	1
ING4	7.89315147932735e-05	-0.0434868291708055	0.085	0.111	1
RSAD1	7.96806726366887e-05	0.0114772278100101	0.124	0.158	1
ATP5MC1	8.11097272672711e-05	-0.0274516649650858	0.221	0.27	1
NDUFS3	8.21849116465516e-05	0.514229250449071	0.18	0.158	1
USP8	8.36768161160121e-05	0.590139223401769	0.131	0.109	1
IRAK4	8.40458685879409e-05	0.588644220300187	0.153	0.131	1
DDX18	8.44834987295954e-05	-0.0122595726738925	0.251	0.303	1
ODF2L	8.59319794909186e-05	-0.0537691748455416	0.154	0.19	1
ZFP36L2	8.65767083413194e-05	-0.12093712601728	0.848	0.884	1
TRIM38	8.80321246329187e-05	0.64405959798943	0.108	0.087	1
B4GALT3	8.93621393610024e-05	0.551555002367119	0.138	0.116	1
XPA	9.26159747720563e-05	-0.02898085524191	0.129	0.162	1
BLCAP	9.28266251336495e-05	-0.0391671602863539	0.098	0.126	1
PPP1R7	9.33713014012445e-05	0.443224527060086	0.238	0.22	1
KARS	9.76614374895925e-05	-0.068926378884	0.109	0.139	1
GSK3B	9.82961755391215e-05	0.568172077172262	0.167	0.147	1
NSD3	0.000101086940827667	0.0287585922687983	0.304	0.366	1
KIF5B	0.000102385491960621	0.410816416283322	0.253	0.234	1
MDH1	0.000103750300834959	0.444745514840707	0.267	0.252	1
PRKACB	0.000103869769300321	0.504548777541237	0.182	0.16	1
IKBKE	0.000104278011577127	-0.0740931774537135	0.087	0.113	1
PHB2	0.000104338577893549	-0.021265019468439	0.398	0.466	1
RASA2	0.000106543820311347	0.0249415834059228	0.154	0.192	1
ZMYM2	0.000107118636924136	-0.0451758514827683	0.099	0.126	1
PRPS1	0.00010722465086096	-0.0168102344863286	0.134	0.168	1
EIF4A3	0.000108983674627862	-0.0530669861075852	0.142	0.176	1
PTGER2	0.000109522482294101	0.294535327706302	0.25	0.224	1
PSMD6	0.000109840711697406	0.460432904679846	0.202	0.181	1
DERL2	0.000111776631197581	0.592347296975369	0.14	0.119	1
VPS36	0.000112736207789625	0.506971997965302	0.186	0.166	1
NRBP1	0.000113339287331782	0.494720866563674	0.189	0.169	1
C20orf27	0.000114672651790883	-0.0224818638883644	0.106	0.135	1
NUDT1	0.000117153781643551	0.576251600201179	0.133	0.112	1
GTF3C6	0.000118700375072523	0.466638610807045	0.187	0.166	1
UBTF	0.000119929588641104	0.0243275614652232	0.113	0.143	1
ESF1	0.000124028731959074	-0.1076012242436	0.086	0.112	1
GIMAP7	0.000127296933685492	0.246715871115613	0.572	0.596	1
ZNF511	0.000133884385723425	0.603785019543324	0.12	0.099	1
PEF1	0.000136491646996151	0.53094134247136	0.155	0.134	1
UFM1	0.000141599976326673	-0.0930645380654429	0.162	0.198	1
SLC16A7	0.000143742420559869	-0.107042074031151	0.092	0.118	1
ARMC10	0.000144505856570027	-0.0386251274018541	0.081	0.105	1
DCXR	0.000148879224772082	-0.0184199587239773	0.241	0.286	1
ITSN2	0.000152101854309041	0.390727056718794	0.233	0.213	1
LRPAP1	0.000152397996513183	0.447382226452712	0.241	0.224	1
ALDH9A1	0.000152598666979497	0.518739541601772	0.14	0.119	1
GLO1	0.000154130376932564	0.507935070712699	0.144	0.123	1
PNKP	0.000155099672676635	0.558021098257655	0.142	0.121	1
ZMAT2	0.00015914225674239	0.460333824238679	0.223	0.205	1
TMX1	0.000161990604987888	0.547857613171491	0.14	0.12	1
KPNB1	0.000166493640506224	0.404636856932876	0.275	0.26	1
SRSF4	0.000167651061658872	0.471918980988321	0.246	0.231	1
SNRPF	0.000173232909524331	-0.0193210201148082	0.258	0.31	1
CCT5	0.000175159276183407	0.464332781929774	0.212	0.193	1
ATG12	0.000182494008761879	0.502962806547605	0.188	0.169	1
UVRAG	0.000184340289977333	0.539768626930748	0.142	0.121	1
SLC4A1AP	0.000184885608421443	0.607034239284151	0.1	0.08	1
STK38	0.000186143716021071	0.508311257169508	0.199	0.18	1
LBH	0.000193184060295404	-0.0313056343703728	0.481	0.554	1
ZFAND2A	0.000196388978130848	0.633214292572862	0.109	0.09	1
DNAJC15	0.000200376837969855	0.437101196468639	0.221	0.201	1
ORMDL3	0.000200568996580734	-0.0306533156793432	0.178	0.217	1
SMNDC1	0.000205071142322608	0.528463526140299	0.148	0.128	1
CUL4A	0.000209165560445917	0.630062333254208	0.118	0.099	1
NSD1	0.000215152571015537	0.523351855388253	0.15	0.129	1
C18orf32	0.000220577887291235	0.61057904200984	0.114	0.095	1
ACAP1	0.00022133695070516	-0.0281090420161512	0.494	0.579	1
PDAP1	0.000225726350006631	0.432262268681122	0.271	0.258	1
PHB	0.000227914803548705	0.405407243641207	0.269	0.257	1
ATOX1	0.000229008714842752	0.540560025191672	0.135	0.115	1
SRSF3	0.000230128997130497	-0.0304198856144886	0.442	0.514	1
RBM6	0.000233382473214228	0.487006022370732	0.161	0.14	1
HMGN3	0.00023441119585134	0.37802098850649	0.361	0.362	1
SRPRA	0.000244659081352207	0.447540383848652	0.254	0.24	1
PDE6D	0.000244787539898244	0.556165863315574	0.114	0.094	1
JTB	0.000245938682703237	0.298284722913619	0.445	0.458	1
SLFN12L	0.000249617453433554	0.459658077190221	0.155	0.133	1
CSRP1	0.000249812432538136	0.570449366867691	0.117	0.097	1
ZDHHC3	0.000249841618446469	0.57405300261096	0.101	0.082	1
EFCAB14	0.000250173724335246	0.574655921360469	0.14	0.121	1
FBXO21	0.000250566493190852	-0.0165165506142282	0.091	0.116	1
SETD2	0.000251467056958816	0.551854739107584	0.121	0.101	1
PTGER4	0.000258386779911353	-0.0744014140388121	0.167	0.202	1
ETNK1	0.00026250388831916	0.599821618731391	0.121	0.102	1
SLC25A1	0.000266716050403332	0.534359445788525	0.119	0.099	1
FNBP1	0.000267839123382688	0.364602079212144	0.314	0.302	1
DDX5	0.000268221824741051	0.115357083702099	0.849	0.886	1
HNRNPK	0.000273968230164131	0.214415152346191	0.58	0.617	1
PTP4A1	0.000276266280849329	-0.0338322028528557	0.12	0.149	1
RRP7A	0.000276516379768431	-0.070685452521781	0.123	0.151	1
BRIX1	0.000282200945307512	-0.0269252680649181	0.094	0.12	1
CMTM6	0.000290591627139424	0.455794119365	0.186	0.166	1
TIMM10	0.000302621226574102	-0.124711007240302	0.092	0.116	1
AP3B1	0.000316874462597402	0.599039293275697	0.122	0.103	1
PRMT1	0.000323672499441433	-0.0226580653870627	0.246	0.296	1
RPA1	0.000325466186378	-0.0796200270829734	0.106	0.133	1
SSRP1	0.000328064708906048	-0.011224514832378	0.14	0.172	1
HDDC3	0.000338921042864488	-0.0716745978388094	0.082	0.105	1
ABCF1	0.000339435286662518	0.530759885924426	0.16	0.141	1
H2AFZ	0.000342099860728843	0.339239600265286	0.409	0.413	1
TUSC2	0.0003422463100593	0.487786027383915	0.142	0.122	1
RALBP1	0.000352267354863589	0.6243433072973	0.107	0.088	1
FAM172A	0.000355441965357393	0.606469229426526	0.103	0.085	1
NIN	0.00035677201649424	0.505837811970308	0.161	0.142	1
SEPT9	0.000357497260346229	-0.0444175976509333	0.447	0.523	1
VDAC1	0.000362617689849675	0.393444208658449	0.223	0.205	1
CDK11A	0.000363999231358149	0.476956905492483	0.177	0.158	1
VMP1	0.000365730136156298	0.557328746416185	0.13	0.111	1
AAK1	0.000370801212317409	-0.040629883849677	0.221	0.263	1
MRPS12	0.0003721149688011	0.497668027903238	0.152	0.133	1
MLF2	0.00038399809379988	0.375058881119033	0.261	0.248	1
HEXB	0.000384086242311974	0.538620690012493	0.106	0.087	1
TIA1	0.000395878763108261	-0.0904429898963617	0.086	0.109	1
OFD1	0.000395999009912651	0.414453979077409	0.225	0.208	1
TBC1D1	0.000397275655605707	-0.076533454188926	0.091	0.115	1
SETX	0.000399871863690663	0.498887138096955	0.135	0.115	1
ACTR1B	0.000406865910118446	0.0381776319225455	0.136	0.169	1
HACD4	0.000414270689994564	0.522079116629808	0.142	0.123	1
PRKAR2A	0.00041532586105103	0.525989905849326	0.119	0.1	1
CASP8AP2	0.000416190898718015	0.0411805821723323	0.097	0.122	1
NUCKS1	0.000426088732750942	0.272861903939677	0.421	0.424	1
PRKDC	0.000426354964317628	-0.0475276958192472	0.133	0.163	1
TUT4	0.000427711257879855	0.0172401384843512	0.161	0.196	1
SLC35C2	0.000449049804871007	-0.0262976144983273	0.106	0.132	1
YDJC	0.000450057798494644	-0.0530451179620828	0.111	0.138	1
GID8	0.000451073687654957	-0.0116614492192832	0.149	0.182	1
MVP	0.000452719738494597	0.392004166467853	0.247	0.23	1
ERP29	0.000464123220190907	-0.0302911419393865	0.585	0.665	1
GRK6	0.000467597358381348	0.482484126221329	0.177	0.159	1
ARL6IP1	0.000468477332384652	0.530168209027581	0.103	0.085	1
ADH5	0.000475561121031123	0.420198988628822	0.202	0.183	1
APH1A	0.000475632316017533	0.340767818286773	0.321	0.316	1
PTPN1	0.000493335803378562	0.451960637489616	0.226	0.211	1
SDHA	0.000509093293323074	0.474321414579178	0.205	0.188	1
ZNF655	0.000510861995746872	0.486600374123108	0.147	0.128	1
OGFR	0.000510877546025732	0.530177988495673	0.146	0.128	1
IWS1	0.00051220829569974	0.598968526839568	0.102	0.084	1
S100A9	0.000517587451965552	0.0808966008794698	0.189	0.226	1
ASH1L	0.000518586819737739	0.0168329421713578	0.151	0.183	1
AP1M1	0.000518780726662987	0.0152447765664547	0.205	0.248	1
SERPINB9	0.000522527746936538	0.672504383802105	0.113	0.095	1
CMC2	0.000523834131733344	0.502366645741104	0.135	0.116	1
EBAG9	0.000539035839536099	-0.0830471555550734	0.087	0.109	1
TSC22D3	0.000540079131166683	-0.0374474838939634	0.828	0.885	1
MYLIP	0.000541115942371845	0.0305003471982106	0.198	0.238	1
SMC3	0.00054343659422767	0.539482631117282	0.141	0.123	1
LSM3	0.000547525941390638	0.430550000393096	0.235	0.221	1
C19orf24	0.000555333845301005	0.492912614918164	0.228	0.213	1
GUSB	0.000558248224674794	0.498729316868912	0.125	0.106	1
RAB14	0.000573038675388938	0.420030350692915	0.209	0.192	1
DDX39A	0.000585473766365413	0.411875138208992	0.249	0.235	1
NDUFB9	0.000589044586164171	0.261158229538055	0.498	0.522	1
VBP1	0.000593315226255483	-0.0431645816670594	0.127	0.155	1
FNTA	0.000593733327404934	0.0212195160408646	0.171	0.207	1
DYNLT3	0.000601631545713078	-0.0435721848119108	0.111	0.137	1
ARL16	0.000601777315048634	-0.0796560346305206	0.092	0.115	1
RBM22	0.000609784000845711	0.472102831344202	0.158	0.139	1
YME1L1	0.000649646188607983	-0.0403888508788706	0.315	0.367	1
HECTD1	0.000649917995386847	0.464649464566926	0.174	0.156	1
AP3S1	0.000657004126002002	0.468711941414478	0.169	0.151	1
COASY	0.000662128537105631	-0.0508524581290049	0.079	0.101	1
NDEL1	0.000670364752453434	-0.0464727270350176	0.087	0.109	1
NLRP1	0.000687476979821203	-0.0398137491599719	0.117	0.144	1
SNRPG	0.00069370219117196	0.362661310996166	0.315	0.309	1
ZNF706	0.000696145589601615	0.0277799829546304	0.222	0.266	1
DCAF5	0.000708755256634402	0.628408141091643	0.134	0.117	1
PSMD14	0.000735457567869604	0.555562077563762	0.116	0.099	1
DOCK8	0.000738701557964581	0.483850528291272	0.197	0.181	1
RAD21	0.000758957193234615	0.376460617178055	0.304	0.298	1
HSPE1	0.000766329991852065	0.016408938307066	0.284	0.336	1
BID	0.000774330826754474	0.568312937843112	0.114	0.096	1
SCNM1	0.000782927796201573	0.430241572624694	0.156	0.137	1
PECAM1	0.000783901162322334	0.0538179539449422	0.094	0.118	1
ATP5PB	0.000789844743003739	0.305832552550135	0.413	0.426	1
GMIP	0.000808942200000131	0.51498319117271	0.101	0.084	1
PAFAH1B3	0.000821851810479744	-0.0131953243375884	0.09	0.113	1
SNU13	0.000829753693820298	0.268060047520032	0.406	0.411	1
KLF2	0.000850094555151225	0.258007454960063	0.511	0.527	1
SLU7	0.00086418180900292	0.519122815170395	0.148	0.13	1
FRG1	0.000878444023804808	0.495080686773901	0.169	0.151	1
CUTC	0.000892007065674397	-0.103331188883347	0.091	0.114	1
QARS	0.00091298303222335	0.0436086120350234	0.108	0.134	1
PFKP	0.000920304265766036	0.537818030197895	0.104	0.087	1
EIF4G2	0.000929142404059757	0.343447700194153	0.362	0.364	1
MORC3	0.000962832453656575	0.534163589237936	0.113	0.096	1
DUS3L	0.000980755144548687	-0.0537040375002391	0.086	0.108	1
FAM107B	0.00102521883415773	-0.0158738278780843	0.245	0.288	1
AC026979.2	0.00103477070448095	-0.0277455703893486	0.12	0.147	1
PPM1B	0.0010418401199389	-0.0627653152652208	0.084	0.105	1
NMRK1	0.00104945869949809	-0.0314948192895379	0.108	0.133	1
SET	0.0010571669746956	0.345910843691391	0.315	0.308	1
FAM204A	0.00105865966754287	0.442450093954976	0.202	0.187	1
SEPT1	0.00106525092369452	0.232959312818109	0.496	0.517	1
TSSC4	0.00107270342700387	0.543716845060499	0.145	0.128	1
VPS29	0.00108645173490875	0.400986718831193	0.253	0.241	1
STX10	0.00109602157312988	0.473829844367086	0.173	0.157	1
IAH1	0.00109682896778663	0.457447087925991	0.169	0.152	1
CDC123	0.00109865737070084	0.464307176221494	0.14	0.122	1
SLC25A38	0.00111144803102855	-0.0251021289231206	0.119	0.145	1
CCDC91	0.00112245628931236	0.0519590592492261	0.142	0.172	1
ABI1	0.00114315886485418	0.424408177386633	0.178	0.161	1
UBE2J1	0.00115260482018495	0.467440144578787	0.165	0.149	1
RPL22L1	0.00115946013537143	0.0307957920262885	0.323	0.379	1
IDH3G	0.00116280527197128	0.427728561790313	0.201	0.186	1
EMD	0.00116951195239416	0.315646707514715	0.33	0.331	1
RNF5	0.001193827729752	0.460406770108568	0.15	0.133	1
CYB5B	0.00123338469892379	0.474855829425574	0.124	0.106	1
CTBS	0.00126800534348979	-0.0336994418778804	0.087	0.109	1
ZMYM5	0.00127579557933145	-0.0228776158936013	0.095	0.117	1
KANSL2	0.00128959996973836	0.0854202300215583	0.082	0.104	1
SMARCE1	0.00130543323417841	0.417199390386528	0.199	0.184	1
TIMM8B	0.00133087657733172	0.527577251957426	0.1	0.083	1
ISCA2	0.00133742383646386	-0.0373993963597945	0.088	0.109	1
CD37	0.00135526493100292	0.122098652303329	0.779	0.819	1
PITPNC1	0.0013838987619394	0.484334151026209	0.173	0.157	1
BCLAF1	0.00141069724538009	0.0385773986287612	0.313	0.367	1
SON	0.00144539784353715	0.221785244286146	0.56	0.596	1
BPTF	0.00146012554245979	0.508191141504077	0.199	0.184	1
HIST1H1C	0.00147128519643643	0.435074111813115	0.13	0.112	1
NOL7	0.00150471287526041	0.0467743828112193	0.295	0.349	1
ELOC	0.0015211646196022	0.412301931896253	0.218	0.205	1
BAZ1B	0.00153923397470405	0.445329868170082	0.178	0.161	1
KLHDC2	0.00155703120297622	-0.0161181558624044	0.123	0.149	1
CORO1B	0.00159020265708925	0.0480691777072266	0.193	0.231	1
BRMS1	0.00159371083464514	0.496158954312801	0.163	0.148	1
N4BP2L2	0.00159430431504474	0.281515273860865	0.412	0.417	1
MIA2	0.00161383562994829	0.57505844513951	0.108	0.092	1
PSMA3-AS1	0.00162719263996114	0.0447920758427909	0.137	0.167	1
PET100	0.00164498156956728	0.377119916749956	0.226	0.213	1
CDK5RAP3	0.00166919355732264	0.0687743995848091	0.16	0.192	1
METTL17	0.00166923635841026	0.0151493705636181	0.1	0.123	1
OSTM1	0.00169525220466571	0.61332389253046	0.109	0.094	1
SMARCA5	0.00172195949586347	0.438116490349652	0.207	0.192	1
COMTD1	0.00172302715327774	0.510883607878984	0.108	0.091	1
MRPS18C	0.00173071973103454	0.443138526364742	0.117	0.1	1
NXT1	0.00173217656003208	0.0100075437829306	0.138	0.166	1
ETHE1	0.00174608651162894	0.473688451427105	0.185	0.17	1
JPX	0.00175370500680842	0.060954133541375	0.117	0.143	1
SLC25A3	0.0017587880343887	-0.0179024458415684	0.451	0.526	1
OGA	0.00178892948178934	0.43740473155698	0.185	0.168	1
GBP2	0.00180204962513617	0.43667321378683	0.18	0.164	1
LRBA	0.00180416629638975	0.527488116445195	0.126	0.109	1
SPCS3	0.00184468985099143	0.443547918230111	0.22	0.206	1
MEA1	0.00187327234716748	0.405424630612882	0.239	0.227	1
MPG	0.00187713062787631	0.452658313897901	0.189	0.174	1
PDCL3	0.00188432505657868	0.0744434287310707	0.108	0.132	1
RB1CC1	0.00188668878613748	0.590752574283037	0.12	0.105	1
MOAP1	0.00190515866988903	0.0106905017765664	0.119	0.144	1
SSSCA1	0.00193457280624166	0.469112186849856	0.114	0.097	1
EXOSC8	0.0019391693999712	-0.046866335599657	0.113	0.137	1
MED4	0.00201869906676035	0.435360316319622	0.151	0.134	1
ARID1A	0.00203255382486501	0.609186532485216	0.121	0.105	1
PPHLN1	0.00203335190356547	-0.0180902207937148	0.171	0.202	1
RNF114	0.00212113183026002	0.0393847897637487	0.136	0.163	1
VRK3	0.00212219114299673	0.480676170801717	0.109	0.093	1
BOD1L1	0.00213978074439172	0.585287686098464	0.104	0.088	1
ZNHIT3	0.00216307272209339	0.0120488561285237	0.131	0.157	1
SNF8	0.00218470209217815	0.556440430173821	0.106	0.091	1
SEPHS2	0.00218474783794712	-0.0351794710956739	0.108	0.132	1
DCP1A	0.00221154681251083	0.0213857567313882	0.088	0.109	1
